anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,144,Rock'n'Roll-Beginners,First round,1,27,DF,0.93,2.0,0.465,"[11.25, 12.5, 10.0, 10.0, 10.0, 11.25]"
,144,Rock'n'Roll-Beginners,First round,1,27,CO,1.12,2.0,0.56,"[8.0, 10.0, 8.0, 8.0, 7.0, 10.0]"
,144,Rock'n'Roll-Beginners,First round,1,27,FM,1.26,2.0,0.63,"[5.0, 8.5, 6.5, 7.5, 6.5, 5.0]"
,144,Rock'n'Roll-Beginners,First round,1,27,FW,4.71,12.0,0.3925,"[-25.0, -35.0, -25.0, -35.0, -35.0, -35.0]"
,144,Rock'n'Roll-Beginners,First round,1,27,sm,0.75,2.3,0.32608695652173914,"[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,1,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,1,55,DF,1.18,2.0,0.59,"[8.75, 6.25, 8.75, 8.75, 6.25, 8.75]"
,144,Rock'n'Roll-Beginners,First round,1,55,CO,0.69,2.0,0.345,"[7.0, 7.0, 8.0, 7.0, 6.0, 8.0]"
,144,Rock'n'Roll-Beginners,First round,1,55,FM,0.98,2.0,0.49,"[5.0, 7.5, 5.0, 6.5, 5.0, 6.5]"
,144,Rock'n'Roll-Beginners,First round,1,55,FW,7.5,12.0,0.625,"[-35.0, -35.0, -35.0, -50.0, -50.0, -50.0]"
yes,144,Rock'n'Roll-Beginners,First round,1,55,sm,3.27,2.3,1.4217391304347826,"[-4.0, 0.0, -10.0, -2.0, -2.0, -6.0]"
,144,Rock'n'Roll-Beginners,First round,1,55,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,144,Rock'n'Roll-Beginners,First round,2,3,DF,2.37,2.0,1.185,"[5.0, 6.25, 7.5, 11.25, 7.5, 11.25]"
,144,Rock'n'Roll-Beginners,First round,2,3,CO,1.91,2.0,0.955,"[7.0, 5.0, 8.0, 9.0, 4.0, 9.0]"
,144,Rock'n'Roll-Beginners,First round,2,3,FM,0.71,2.0,0.355,"[5.0, 5.0, 6.5, 6.5, 5.0, 5.0]"
,144,Rock'n'Roll-Beginners,First round,2,3,FW,9.32,12.0,0.7766666666666667,"[-50.0, -50.0, -50.0, -25.0, -50.0, -50.0]"
,144,Rock'n'Roll-Beginners,First round,2,3,sm,0.75,2.3,0.32608695652173914,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,144,Rock'n'Roll-Beginners,First round,2,3,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,2,192,DF,1.97,2.0,0.985,"[11.25, 8.75, 11.25, 10.0, 12.5, 15.0]"
yes,144,Rock'n'Roll-Beginners,First round,2,192,CO,2.03,2.0,1.015,"[7.0, 6.0, 8.0, 8.0, 6.0, 12.0]"
,144,Rock'n'Roll-Beginners,First round,2,192,FM,1.07,2.0,0.535,"[6.5, 6.5, 5.0, 8.5, 6.5, 7.5]"
,144,Rock'n'Roll-Beginners,First round,2,192,FW,7.31,12.0,0.6091666666666666,"[-35.0, -50.0, -35.0, -35.0, -35.0, -25.0]"
,144,Rock'n'Roll-Beginners,First round,2,192,sm,0.75,2.3,0.32608695652173914,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,144,Rock'n'Roll-Beginners,First round,2,192,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,3,214,DF,1.4,2.0,0.7,"[11.25, 7.5, 8.75, 11.25, 8.75, 8.75]"
,144,Rock'n'Roll-Beginners,First round,3,214,CO,1.77,2.0,0.885,"[6.0, 8.0, 9.0, 9.0, 5.0, 10.0]"
,144,Rock'n'Roll-Beginners,First round,3,214,FM,0.93,2.0,0.465,"[7.5, 7.5, 5.0, 7.5, 6.5, 7.5]"
,144,Rock'n'Roll-Beginners,First round,3,214,FW,10.96,12.0,0.9133333333333334,"[-15.0, -35.0, -25.0, -25.0, -35.0, -50.0]"
,144,Rock'n'Roll-Beginners,First round,3,214,sm,1.0,2.3,0.4347826086956522,"[-2.0, 0.0, 0.0, 0.0, -2.0, -2.0]"
,144,Rock'n'Roll-Beginners,First round,3,214,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,3,62,DF,1.68,2.0,0.84,"[11.25, 6.25, 7.5, 10.0, 8.75, 7.5]"
,144,Rock'n'Roll-Beginners,First round,3,62,CO,1.7,2.0,0.85,"[8.0, 5.0, 8.0, 9.0, 5.0, 9.0]"
,144,Rock'n'Roll-Beginners,First round,3,62,FM,0.75,2.0,0.375,"[6.5, 5.0, 5.0, 6.5, 5.0, 6.5]"
,144,Rock'n'Roll-Beginners,First round,3,62,FW,7.5,12.0,0.625,"[-35.0, -35.0, -50.0, -35.0, -50.0, -50.0]"
,144,Rock'n'Roll-Beginners,First round,3,62,sm,1.49,2.3,0.6478260869565218,"[-2.0, -4.0, -2.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,3,62,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,144,Rock'n'Roll-Beginners,First round,4,57,DF,2.12,2.0,1.06,"[7.5, 8.75, 7.5, 12.5, 8.75, 12.5]"
,144,Rock'n'Roll-Beginners,First round,4,57,CO,1.8,2.0,0.9,"[7.0, 6.0, 7.0, 11.0, 6.0, 9.0]"
,144,Rock'n'Roll-Beginners,First round,4,57,FM,1.07,2.0,0.535,"[6.5, 7.5, 5.0, 8.5, 6.5, 6.5]"
,144,Rock'n'Roll-Beginners,First round,4,57,FW,11.79,12.0,0.9824999999999999,"[-35.0, -50.0, -50.0, -15.0, -35.0, -35.0]"
,144,Rock'n'Roll-Beginners,First round,4,57,sm,1.0,2.3,0.4347826086956522,"[0.0, 0.0, -2.0, -2.0, 0.0, -2.0]"
,144,Rock'n'Roll-Beginners,First round,4,57,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,4,193,DF,1.56,2.0,0.78,"[12.5, 11.25, 8.75, 11.25, 8.75, 12.5]"
,144,Rock'n'Roll-Beginners,First round,4,193,CO,1.49,2.0,0.745,"[8.0, 9.0, 9.0, 9.0, 6.0, 11.0]"
,144,Rock'n'Roll-Beginners,First round,4,193,FM,1.12,2.0,0.56,"[7.5, 7.5, 5.0, 7.5, 6.5, 5.0]"
yes,144,Rock'n'Roll-Beginners,First round,4,193,FW,12.39,12.0,1.0325,"[-15.0, -25.0, -50.0, -15.0, -35.0, -35.0]"
,144,Rock'n'Roll-Beginners,First round,4,193,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,First round,4,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,1,62,DF,1.02,2.0,0.51,"[7.5, 8.75, 7.5, 10.0, 10.0, 8.75]"
,144,Rock'n'Roll-Beginners,Final,1,62,CO,1.67,2.0,0.835,"[6.0, 7.0, 7.0, 9.0, 9.0, 11.0]"
,144,Rock'n'Roll-Beginners,Final,1,62,FM,0.56,2.0,0.28,"[6.5, 5.0, 5.0, 5.0, 5.0, 5.0]"
,144,Rock'n'Roll-Beginners,Final,1,62,FW,7.5,12.0,0.625,"[-35.0, -50.0, -50.0, -35.0, -50.0, -35.0]"
,144,Rock'n'Roll-Beginners,Final,1,62,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0, 0.0, -2.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,1,62,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,2,193,DF,1.86,2.0,0.93,"[11.25, 11.25, 7.5, 10.0, 13.75, 11.25]"
,144,Rock'n'Roll-Beginners,Final,2,193,CO,1.12,2.0,0.56,"[8.0, 9.0, 9.0, 9.0, 11.0, 11.0]"
,144,Rock'n'Roll-Beginners,Final,2,193,FM,0.75,2.0,0.375,"[6.5, 6.5, 5.0, 5.0, 5.0, 6.5]"
,144,Rock'n'Roll-Beginners,Final,2,193,FW,10.96,12.0,0.9133333333333334,"[-35.0, -15.0, -35.0, -50.0, -25.0, -25.0]"
,144,Rock'n'Roll-Beginners,Final,2,193,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,2,193,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,3,214,DF,1.56,2.0,0.78,"[8.75, 11.25, 10.0, 13.75, 10.0, 11.25]"
,144,Rock'n'Roll-Beginners,Final,3,214,CO,1.11,2.0,0.555,"[7.0, 8.0, 9.0, 10.0, 8.0, 10.0]"
,144,Rock'n'Roll-Beginners,Final,3,214,FM,0.37,2.0,0.185,"[6.5, 7.5, 6.5, 6.5, 6.5, 6.5]"
,144,Rock'n'Roll-Beginners,Final,3,214,FW,9.32,12.0,0.7766666666666667,"[-25.0, -35.0, -50.0, -25.0, -25.0, -25.0]"
,144,Rock'n'Roll-Beginners,Final,3,214,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,3,214,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,144,Rock'n'Roll-Beginners,Final,4,192,DF,2.44,2.0,1.22,"[10.0, 10.0, 8.75, 12.5, 11.25, 16.25]"
yes,144,Rock'n'Roll-Beginners,Final,4,192,CO,2.16,2.0,1.08,"[7.0, 6.0, 8.0, 10.0, 11.0, 12.0]"
,144,Rock'n'Roll-Beginners,Final,4,192,FM,0.84,2.0,0.42,"[6.5, 6.5, 6.5, 5.0, 7.5, 7.5]"
,144,Rock'n'Roll-Beginners,Final,4,192,FW,7.5,12.0,0.625,"[-35.0, -50.0, -50.0, -50.0, -35.0, -35.0]"
,144,Rock'n'Roll-Beginners,Final,4,192,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,144,Rock'n'Roll-Beginners,Final,4,192,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,5,27,DF,0.93,2.0,0.465,"[12.5, 10.0, 12.5, 12.5, 11.25, 11.25]"
,144,Rock'n'Roll-Beginners,Final,5,27,CO,1.0,2.0,0.5,"[10.0, 9.0, 9.0, 10.0, 12.0, 10.0]"
,144,Rock'n'Roll-Beginners,Final,5,27,FM,1.31,2.0,0.655,"[7.5, 8.5, 5.0, 7.5, 6.5, 5.0]"
,144,Rock'n'Roll-Beginners,Final,5,27,FW,7.5,12.0,0.625,"[-35.0, -50.0, -50.0, -35.0, -50.0, -35.0]"
,144,Rock'n'Roll-Beginners,Final,5,27,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,5,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,144,Rock'n'Roll-Beginners,Final,6,57,DF,2.21,2.0,1.105,"[10.0, 10.0, 8.75, 15.0, 13.75, 11.25]"
yes,144,Rock'n'Roll-Beginners,Final,6,57,CO,2.43,2.0,1.215,"[8.0, 6.0, 8.0, 13.0, 12.0, 10.0]"
,144,Rock'n'Roll-Beginners,Final,6,57,FM,1.02,2.0,0.51,"[6.5, 6.5, 5.0, 8.5, 6.5, 6.5]"
,144,Rock'n'Roll-Beginners,Final,6,57,FW,5.0,12.0,0.4166666666666667,"[-35.0, -25.0, -35.0, -25.0, -25.0, -35.0]"
,144,Rock'n'Roll-Beginners,Final,6,57,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Beginners,Final,6,57,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,144,Rock'n'Roll-Juveniles,First round,1,7,DF,2.12,2.0,1.06,"[10.0, 7.5, 7.5, 10.0, 8.75, 13.75]"
,144,Rock'n'Roll-Juveniles,First round,1,7,CO,1.26,2.0,0.63,"[6.0, 7.0, 9.0, 9.0, 6.0, 8.0]"
,144,Rock'n'Roll-Juveniles,First round,1,7,FM,0.56,2.0,0.28,"[6.5, 6.5, 5.0, 6.5, 6.5, 6.5]"
,144,Rock'n'Roll-Juveniles,First round,1,7,FW,8.37,12.0,0.6974999999999999,"[-50.0, -35.0, -35.0, -25.0, -35.0, -25.0]"
,144,Rock'n'Roll-Juveniles,First round,1,7,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,1,7,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,1,149,DF,0.93,2.0,0.465,"[11.25, 12.5, 13.75, 13.75, 13.75, 12.5]"
,144,Rock'n'Roll-Juveniles,First round,1,149,CO,1.34,2.0,0.67,"[8.0, 9.0, 9.0, 12.0, 10.0, 11.0]"
,144,Rock'n'Roll-Juveniles,First round,1,149,FM,0.8,2.0,0.4,"[7.5, 6.5, 7.5, 9.0, 8.5, 7.5]"
,144,Rock'n'Roll-Juveniles,First round,1,149,FW,5.59,12.0,0.4658333333333333,"[-25.0, -15.0, -15.0, -10.0, -25.0, -15.0]"
,144,Rock'n'Roll-Juveniles,First round,1,149,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,1,149,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,2,182,DF,1.56,2.0,0.78,"[11.25, 11.25, 7.5, 11.25, 11.25, 12.5]"
,144,Rock'n'Roll-Juveniles,First round,2,182,CO,0.94,2.0,0.47,"[8.0, 7.0, 8.0, 9.0, 8.0, 10.0]"
,144,Rock'n'Roll-Juveniles,First round,2,182,FM,1.07,2.0,0.535,"[7.5, 8.5, 5.0, 6.5, 6.5, 6.5]"
,144,Rock'n'Roll-Juveniles,First round,2,182,FW,8.16,12.0,0.68,"[-25.0, -15.0, -35.0, -25.0, -35.0, -15.0]"
,144,Rock'n'Roll-Juveniles,First round,2,182,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,2,182,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,2,235,DF,1.33,2.0,0.665,"[13.75, 12.5, 12.5, 13.75, 15.0, 16.25]"
,144,Rock'n'Roll-Juveniles,First round,2,235,CO,1.57,2.0,0.785,"[7.0, 10.0, 10.0, 12.0, 9.0, 11.0]"
,144,Rock'n'Roll-Juveniles,First round,2,235,FM,0.99,2.0,0.495,"[8.5, 9.0, 6.5, 9.5, 7.5, 8.5]"
,144,Rock'n'Roll-Juveniles,First round,2,235,FW,5.0,12.0,0.4166666666666667,"[-15.0, -10.0, -25.0, -10.0, -15.0, -15.0]"
,144,Rock'n'Roll-Juveniles,First round,2,235,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,2,235,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,3,153,DF,1.72,2.0,0.86,"[12.5, 7.5, 7.5, 10.0, 8.75, 8.75]"
,144,Rock'n'Roll-Juveniles,First round,3,153,CO,0.58,2.0,0.29,"[8.0, 7.0, 8.0, 8.0, 8.0, 9.0]"
,144,Rock'n'Roll-Juveniles,First round,3,153,FM,1.84,2.0,0.92,"[7.5, 6.5, 5.0, 2.5, 7.5, 7.5]"
,144,Rock'n'Roll-Juveniles,First round,3,153,FW,8.37,12.0,0.6974999999999999,"[-25.0, -35.0, -35.0, -50.0, -25.0, -35.0]"
,144,Rock'n'Roll-Juveniles,First round,3,153,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,3,153,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,3,155,DF,1.12,2.0,0.56,"[8.75, 6.25, 8.75, 8.75, 10.0, 8.75]"
yes,144,Rock'n'Roll-Juveniles,First round,3,155,CO,2.06,2.0,1.03,"[6.0, 3.0, 8.0, 8.0, 5.0, 9.0]"
,144,Rock'n'Roll-Juveniles,First round,3,155,FM,0.75,2.0,0.375,"[6.5, 5.0, 5.0, 6.5, 6.5, 5.0]"
,144,Rock'n'Roll-Juveniles,First round,3,155,FW,7.31,12.0,0.6091666666666666,"[-35.0, -50.0, -35.0, -25.0, -35.0, -35.0]"
,144,Rock'n'Roll-Juveniles,First round,3,155,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,3,155,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,4,135,DF,1.52,2.0,0.76,"[12.5, 10.0, 15.0, 12.5, 11.25, 12.5]"
,144,Rock'n'Roll-Juveniles,First round,4,135,CO,1.57,2.0,0.785,"[8.0, 7.0, 10.0, 11.0, 8.0, 11.0]"
,144,Rock'n'Roll-Juveniles,First round,4,135,FM,0.75,2.0,0.375,"[8.5, 8.5, 8.5, 6.5, 8.5, 8.5]"
,144,Rock'n'Roll-Juveniles,First round,4,135,FW,6.24,12.0,0.52,"[-10.0, -10.0, -15.0, -25.0, -15.0, -25.0]"
,144,Rock'n'Roll-Juveniles,First round,4,135,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,4,135,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,144,Rock'n'Roll-Juveniles,First round,4,78,DF,2.39,2.0,1.195,"[12.5, 15.0, 10.0, 12.5, 17.5, 15.0]"
,144,Rock'n'Roll-Juveniles,First round,4,78,CO,1.77,2.0,0.885,"[7.0, 11.0, 10.0, 12.0, 9.0, 12.0]"
,144,Rock'n'Roll-Juveniles,First round,4,78,FM,0.75,2.0,0.375,"[7.5, 9.0, 7.5, 9.0, 9.0, 7.5]"
,144,Rock'n'Roll-Juveniles,First round,4,78,FW,9.75,12.0,0.8125,"[-25.0, -10.0, -25.0, -10.0, -10.0, -35.0]"
,144,Rock'n'Roll-Juveniles,First round,4,78,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,First round,4,78,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,1,153,DF,1.4,2.0,0.7,"[10.0, 8.75, 10.0, 10.0, 12.5, 12.5]"
,144,Rock'n'Roll-Juveniles,Final,1,153,CO,1.29,2.0,0.645,"[8.0, 7.0, 9.0, 9.0, 10.0, 11.0]"
,144,Rock'n'Roll-Juveniles,Final,1,153,FM,0.5,2.0,0.25,"[6.5, 6.5, 6.5, 7.5, 7.5, 7.5]"
,144,Rock'n'Roll-Juveniles,Final,1,153,FW,8.98,12.0,0.7483333333333334,"[-50.0, -25.0, -35.0, -35.0, -35.0, -50.0]"
,144,Rock'n'Roll-Juveniles,Final,1,153,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,1,153,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,2,78,DF,1.38,2.0,0.69,"[13.75, 13.75, 15.0, 16.25, 17.5, 16.25]"
,144,Rock'n'Roll-Juveniles,Final,2,78,CO,1.37,2.0,0.685,"[10.0, 10.0, 12.0, 14.0, 12.0, 12.0]"
,144,Rock'n'Roll-Juveniles,Final,2,78,FM,0.5,2.0,0.25,"[8.5, 9.0, 7.5, 8.5, 9.0, 8.5]"
,144,Rock'n'Roll-Juveniles,Final,2,78,FW,5.0,12.0,0.4166666666666667,"[-15.0, -10.0, -25.0, -15.0, -10.0, -15.0]"
,144,Rock'n'Roll-Juveniles,Final,2,78,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,2,78,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,3,235,DF,1.52,2.0,0.76,"[12.5, 15.0, 10.0, 12.5, 12.5, 13.75]"
,144,Rock'n'Roll-Juveniles,Final,3,235,CO,1.11,2.0,0.555,"[9.0, 9.0, 10.0, 11.0, 12.0, 11.0]"
,144,Rock'n'Roll-Juveniles,Final,3,235,FM,0.84,2.0,0.42,"[7.5, 9.0, 6.5, 7.5, 8.5, 8.5]"
,144,Rock'n'Roll-Juveniles,Final,3,235,FW,8.98,12.0,0.7483333333333334,"[-25.0, -10.0, -35.0, -15.0, -10.0, -15.0]"
,144,Rock'n'Roll-Juveniles,Final,3,235,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,3,235,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,4,135,DF,1.68,2.0,0.84,"[11.25, 10.0, 10.0, 12.5, 13.75, 8.75]"
,144,Rock'n'Roll-Juveniles,Final,4,135,CO,1.73,2.0,0.865,"[11.0, 8.0, 11.0, 11.0, 14.0, 11.0]"
,144,Rock'n'Roll-Juveniles,Final,4,135,FM,0.75,2.0,0.375,"[7.5, 8.5, 6.5, 6.5, 7.5, 6.5]"
,144,Rock'n'Roll-Juveniles,Final,4,135,FW,6.07,12.0,0.5058333333333334,"[-15.0, -10.0, -25.0, -25.0, -15.0, -25.0]"
,144,Rock'n'Roll-Juveniles,Final,4,135,sm,0.75,2.3,0.32608695652173914,"[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,4,135,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,144,Rock'n'Roll-Juveniles,Final,5,182,DF,2.13,2.0,1.065,"[13.75, 8.75, 12.5, 10.0, 15.0, 11.25]"
,144,Rock'n'Roll-Juveniles,Final,5,182,CO,1.89,2.0,0.945,"[12.0, 7.0, 11.0, 9.0, 12.0, 12.0]"
,144,Rock'n'Roll-Juveniles,Final,5,182,FM,1.02,2.0,0.51,"[6.5, 8.5, 6.5, 6.5, 6.5, 5.0]"
,144,Rock'n'Roll-Juveniles,Final,5,182,FW,9.43,12.0,0.7858333333333333,"[-35.0, -15.0, -35.0, -35.0, -15.0, -35.0]"
,144,Rock'n'Roll-Juveniles,Final,5,182,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,5,182,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juveniles,Final,6,149,DF,1.97,2.0,0.985,"[11.25, 10.0, 15.0, 13.75, 13.75, 10.0]"
,144,Rock'n'Roll-Juveniles,Final,6,149,CO,1.57,2.0,0.785,"[8.0, 8.0, 11.0, 12.0, 11.0, 11.0]"
,144,Rock'n'Roll-Juveniles,Final,6,149,FM,0.5,2.0,0.25,"[6.5, 6.5, 7.5, 7.5, 7.5, 6.5]"
,144,Rock'n'Roll-Juveniles,Final,6,149,FW,7.64,12.0,0.6366666666666666,"[-25.0, -15.0, -15.0, -15.0, -15.0, -35.0]"
,144,Rock'n'Roll-Juveniles,Final,6,149,sm,1.0,2.3,0.4347826086956522,"[-2.0, 0.0, 0.0, 0.0, -2.0, -2.0]"
,144,Rock'n'Roll-Juveniles,Final,6,149,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juniors,First round,1,118,DF,0.9,2.0,0.45,"[10.0, 10.0, 12.0, 12.0, 10.0, 11.0]"
,144,Rock'n'Roll-Juniors,First round,1,118,CO,1.25,2.0,0.625,"[8.0, 8.0, 10.0, 11.0, 10.0, 11.0]"
,144,Rock'n'Roll-Juniors,First round,1,118,FM,0.84,2.0,0.42,"[6.5, 7.5, 8.5, 9.0, 7.5, 8.5]"
,144,Rock'n'Roll-Juniors,First round,1,118,FW,4.49,12.0,0.3741666666666667,"[-25.0, -15.0, -15.0, -10.0, -15.0, -15.0]"
,144,Rock'n'Roll-Juniors,First round,1,118,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juniors,First round,1,118,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juniors,First round,1,119,DF,1.34,2.0,0.67,"[5.0, 6.0, 9.0, 7.0, 6.0, 8.0]"
,144,Rock'n'Roll-Juniors,First round,1,119,CO,1.07,2.0,0.535,"[7.0, 7.0, 6.0, 8.0, 6.0, 9.0]"
,144,Rock'n'Roll-Juniors,First round,1,119,FM,0.0,2.0,0.0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
yes,144,Rock'n'Roll-Juniors,First round,1,119,FW,12.72,12.0,1.06,"[-50.0, -15.0, -50.0, -50.0, -35.0, -35.0]"
,144,Rock'n'Roll-Juniors,First round,1,119,sm,0.75,2.3,0.32608695652173914,"[0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juniors,First round,1,119,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juniors,First round,2,494,DF,1.26,2.0,0.63,"[12.0, 15.0, 12.0, 13.0, 14.0, 15.0]"
,144,Rock'n'Roll-Juniors,First round,2,494,CO,1.25,2.0,0.625,"[10.0, 12.0, 10.0, 13.0, 13.0, 12.0]"
,144,Rock'n'Roll-Juniors,First round,2,494,FM,0.98,2.0,0.49,"[9.0, 9.5, 6.5, 9.0, 9.0, 8.5]"
,144,Rock'n'Roll-Juniors,First round,2,494,FW,9.86,12.0,0.8216666666666667,"[-10.0, -5.0, -35.0, -10.0, -10.0, -10.0]"
,144,Rock'n'Roll-Juniors,First round,2,494,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,144,Rock'n'Roll-Juniors,First round,2,494,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
